region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Coruripe,2020-10-19,,estimate,0.98,0.99,0.07,0.9,0.96,0.97,1,1.03,1.11
Coruripe,2020-10-08,,estimate,0.98,0.99,0.07,0.91,0.95,0.97,0.99,1.02,1.13
Marechal Deodoro,2020-10-12,,estimate,0.98,0.99,0.1,0.83,0.93,0.97,1,1.03,1.16
Coruripe,2020-10-15,,estimate,0.98,1,0.07,0.9,0.96,0.97,1,1.02,1.13
Coruripe,2020-10-13,,estimate,0.98,1,0.07,0.9,0.96,0.97,1,1.02,1.14
Coruripe,2020-10-14,,estimate,0.98,1,0.07,0.9,0.96,0.97,1,1.02,1.14
Coruripe,2020-10-10,,estimate,0.98,1,0.07,0.91,0.95,0.97,0.99,1.02,1.14
Coruripe,2020-10-11,,estimate,0.98,1,0.07,0.91,0.95,0.97,0.99,1.02,1.14
Coruripe,2020-10-12,,estimate,0.98,1,0.07,0.91,0.95,0.97,0.99,1.02,1.14
Coruripe,2020-10-23,,estimate,0.99,0.99,0.07,0.89,0.96,0.98,1,1.03,1.1
Coruripe,2020-10-20,,estimate,0.99,0.99,0.07,0.9,0.96,0.97,1,1.03,1.1
Coruripe,2020-10-21,,estimate,0.99,0.99,0.07,0.9,0.96,0.97,1,1.03,1.1
Coruripe,2020-10-22,,estimate,0.99,0.99,0.07,0.9,0.96,0.98,1,1.03,1.1
Coruripe,2020-10-24,,estimate,0.99,0.99,0.07,0.9,0.96,0.98,1,1.03,1.1
Santana do Ipanema,2020-10-15,,estimate,0.99,0.99,0.1,0.83,0.93,0.96,1.01,1.05,1.15
Coruripe,2020-10-25,,estimate,0.99,1,0.07,0.89,0.96,0.98,1.01,1.03,1.11
Coruripe,2020-10-26,,estimate,0.99,1,0.07,0.89,0.96,0.98,1.01,1.04,1.11
Coruripe,2020-10-27,,estimate,0.99,1,0.07,0.89,0.96,0.98,1.01,1.04,1.12
Arapiraca,2020-10-08,,estimate,0.99,1,0.08,0.88,0.94,0.97,1,1.03,1.15
Coruripe,2020-10-28,,estimate,0.99,1,0.08,0.89,0.96,0.98,1.01,1.04,1.12
Coruripe,2020-10-29,,estimate,0.99,1,0.08,0.89,0.96,0.98,1.01,1.05,1.13
Coruripe,2020-10-30,,estimate,0.99,1,0.08,0.89,0.96,0.98,1.01,1.05,1.14
